Title,Header,Data
Yılan Hikâyesi,Resim formatı,4:3
Yılan Hikâyesi,Ses formatı,Stereo
Yılan Hikâyesi,Yayın tarihi,7 Ekim 1999 - 23 Mayıs 2002
Yılan Hikâyesi,Durumu,Sona erdi
Asmalı Konak,Format,Televizyon dizisi
Asmalı Konak,Tür,Dram Duygusal
Asmalı Konak,Senarist,Mahinur Ergun Meral Okay
Asmalı Konak,Yönetmen,Çağan Irmak
Asmalı Konak,Başrol,Özcan Deniz Nurgül Yeşilçay Selda Alkor
Asmalı Konak,Ülke,Türkiye
Asmalı Konak,Dili,Türkçe
Asmalı Konak,Sezon sayısı,2
Asmalı Konak,Bölüm sayısı,54 ( bölümleri listesi )
Asmalı Konak,Yapımcı,Abdullah Oğuz
Asmalı Konak,Mekân,"Ürgüp ,  Nevşehir İstanbul New York New York"
Asmalı Konak,Gösterim süresi,60 dakika
Asmalı Konak,Yapım  şirketi,ANS Productions D Productions
Asmalı Konak,Kanal,atv
Asmalı Konak,Resim formatı,4:3
Asmalı Konak,Ses formatı,Stereo
Asmalı Konak,Yayın tarihi,11 Mart 2002 - 16 Haziran 2003
Asmalı Konak,Durumu,Sona erdi
Asmalı Konak,Sonra gelen,Asmalı Konak: Hayat  (2003)
Böyle mi Olacaktı,Format,Televizyon dizisi
Böyle mi Olacaktı,Tür,Dram Aile Gençlik
Böyle mi Olacaktı,Senarist,Erdoğan Tünaş
Böyle mi Olacaktı,Yönetmen,Ümit Efekan Temel Gürsu Şahin Gök
Böyle mi Olacaktı,Başrol,Açelya Akkoyun Berna Laçin Hande Ataizi
Böyle mi Olacaktı,Açılış müziği,"""Böyle mi Olacaktı?"""
Böyle mi Olacaktı,Ülke,Türkiye
Böyle mi Olacaktı,Dili,Türkçe
Böyle mi Olacaktı,Sezon sayısı,6 [1]
Böyle mi Olacaktı,Bölüm sayısı,167
Böyle mi Olacaktı,Yapımcı,Türker İnanoğlu
Böyle mi Olacaktı,Görüntü yönetmeni,Hakan Gürtop
Böyle mi Olacaktı,Gösterim süresi,45 dakika
Böyle mi Olacaktı,Yapım  şirketi,Erler Film
Böyle mi Olacaktı,Kanal,atv  (1997-2003)
Böyle mi Olacaktı,Resim formatı,4:3
Böyle mi Olacaktı,Ses formatı,Stereo
Böyle mi Olacaktı,Yayın tarihi,17 Ekim 1997 - 30 Nisan 2003
Böyle mi Olacaktı,Durumu,Sona erdi
Büyümüş de Küçülmüş,Format,Televizyon dizisi
Büyümüş de Küçülmüş,Tür,Sit-com Komedi
Büyümüş de Küçülmüş,Senarist,Levent Demirkale
Büyümüş de Küçülmüş,Yönetmen,Cem Karcı
Büyümüş de Küçülmüş,Başrol,Mehmet Ali Erbil Melisa Sözen Nilgün Belgün İlkay Saran Taner Ergör Pamela Spence Gökçe Akyıldız Arda Esen Sevinç Aktansel Misak Toros Kerem Altaylar
Büyümüş de Küçülmüş,Tema müziği bestecisi,Mithat Can Özer
Büyümüş de Küçülmüş,Besteci,Uğur Akyürek Ufuk Türk
Büyümüş de Küçülmüş,Ülke,Türkiye
Büyümüş de Küçülmüş,Dili,Türkçe
Büyümüş de Küçülmüş,Sezon sayısı,1
Büyümüş de Küçülmüş,Bölüm sayısı,9
Büyümüş de Küçülmüş,Yapımcı,Abdullah Oğuz
Büyümüş de Küçülmüş,Mekân,İstanbul
Büyümüş de Küçülmüş,Görüntü yönetmeni,Aras Demiray
Büyümüş de Küçülmüş,Gösterim süresi,120 dakika
Büyümüş de Küçülmüş,Yapım  şirketi,D Productions
Büyümüş de Küçülmüş,Kanal,Kanal D  (2003)
Büyümüş de Küçülmüş,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Büyümüş de Küçülmüş,Ses formatı,Stereo
Büyümüş de Küçülmüş,Yayın tarihi,11 Ağustos 2003  ( 2003-08-11 ) [1]  -  28 Ekim 2003  ( 2003-10-28 ) [2]
Büyümüş de Küçülmüş,Durumu,Sona erdi
Çiçek Taksi,Format,Televizyon dizisi
Çiçek Taksi,Tür,Aile Komedi
Çiçek Taksi,Senarist,Yılmaz Okumuş Serap Gazel Sedat Bilgin Hayal Tacirleri Gülsüm Öz Gülsüm Kaplan Göktuğ Kara Erdoğan Tünaş Atay Sözer
Çiçek Taksi,Yönetmen,Yaşar Seriner Ümit Efekan Mehmet Bozkuş Erdoğan Tokatlı
Çiçek Taksi,Başrol,Erol Günaydın Eşref Kolçak Ümit Yesin Bekir Aksoy Cengiz Küçükayvaz
Çiçek Taksi,Besteci,P. Murat Özdemir Özkan Turgay
Çiçek Taksi,Ülke,Türkiye
Çiçek Taksi,Dili,Türkçe
Çiçek Taksi,Sezon sayısı,7
Çiçek Taksi,Bölüm sayısı,367
Çiçek Taksi,Yapımcı,Türker İnanoğlu
Çiçek Taksi,Kurgucu,Cem Hamamcı
Çiçek Taksi,Mekân,"Ataköy ,  Kavacık ,  İstanbul"
Çiçek Taksi,Görüntü yönetmeni,Ceysu Koçak Ruhan Ünlüer Halil Arif Nurdan
Çiçek Taksi,Gösterim süresi,45 dakika
Çiçek Taksi,Yapım  şirketi,Ulusal Radyo Televizyon Erler Film
Çiçek Taksi,Kanal,"atv  (1995-1998, 2000, 169 Bölüm) TRT 1  (2001-2003, 198 Bölüm)"
Çiçek Taksi,Resim formatı,4:3
Çiçek Taksi,Ses formatı,Stereo
Çiçek Taksi,Yayın tarihi,27 Eylül 1995 - 27 Aralık 2003
Çiçek Taksi,Durumu,Sona erdi
Çiçek Taksi,İlişkili programlar,Akasya Durağı  (2008-2012)
Esir Şehrin İnsanları,Format,Televizyon dizisi
Esir Şehrin İnsanları,Tür,Dram Tarihî
Esir Şehrin İnsanları,Senarist,Ahmet Yurdakul
Esir Şehrin İnsanları,Yönetmen,Cafer Özgül
Esir Şehrin İnsanları,Başrol,Emre Kınay Zeynep Tokuş Fikret Kuşkan Başak Köklükaya Seray Sever Zafer Algöz Ali Sirmen
Esir Şehrin İnsanları,Ülke,Türkiye
Esir Şehrin İnsanları,Dili,Türkçe
Esir Şehrin İnsanları,Sezon sayısı,1
Esir Şehrin İnsanları,Bölüm sayısı,8
Esir Şehrin İnsanları,Yapımcı,Cem Özdemir
Esir Şehrin İnsanları,Yapım  şirketi,TRT
Esir Şehrin İnsanları,Kanal,TRT 1
Esir Şehrin İnsanları,Ses formatı,Stereo
Esir Şehrin İnsanları,Yayın tarihi,2003 - 2003
Esir Şehrin İnsanları,Durumu,Sona erdi
Gülbeyaz,Format,Televizyon dizisi
Gülbeyaz,Tür,Macera Drama
Gülbeyaz,Proje tasarımcısı,Tomris Giritlioğlu
Gülbeyaz,Senarist,Rüya İşçileri Meriç Demiray Cenk Bogatur Cem Görgeç Barış Erdoğan
Gülbeyaz,Yönetmen,Özer Kızıltan
Gülbeyaz,Başrol,Şevval Sam Nejat İşler Meral Çetinkaya Kamran Usluer Bora Ayanoğlu Yeşim Ceren Bozoğlu
Gülbeyaz,Tema müziği bestecisi,Kazım Koyuncu
Gülbeyaz,Ülke,Türkiye
Gülbeyaz,Dili,Türkçe
Gülbeyaz,Sezon sayısı,1
Gülbeyaz,Bölüm sayısı,26 ( bölümleri listesi )
Gülbeyaz,Mekân,İstanbul Amasra
Gülbeyaz,Gösterim süresi,45-50 dakika
Gülbeyaz,Yapım  şirketi,eyeQ prodiction
Gülbeyaz,Kanal,Kanal D
Gülbeyaz,Resim formatı,480i  ( 4:3 SDTV )
Gülbeyaz,Ses formatı,Stereo
Gülbeyaz,Yayın tarihi,13 Aralık 2002 - 27 Haziran 2003
Gülbeyaz,Durumu,Sona erdi
Hürrem Sultan,Format,Televizyon dizisi
Hürrem Sultan,Tür,Tarihî
Hürrem Sultan,Yazar,İlhami Algör Hüseyin Karagöz Mehmet Murat Somer
Hürrem Sultan,Yönetmen,Fatih Aksoy Fatmanur Sevinç
Hürrem Sultan,Başrol,Gülben Ergen Ali Sürmeli Hatice Aslan Serdar Deniz
Hürrem Sultan,Ülke,Türkiye
Hürrem Sultan,Dili,Türkçe
Hürrem Sultan,Sezon sayısı,1
Hürrem Sultan,Bölüm sayısı,8
Hürrem Sultan,Yapımcı,Faruk Aksoy Fatih Aksoy
Hürrem Sultan,Yapım  şirketi,Medyapım
Hürrem Sultan,Kanal,Star TV  (2003)
Hürrem Sultan,Resim formatı,4:3
Hürrem Sultan,Ses formatı,Stereo
Hürrem Sultan,Yayın tarihi,2003 - 2003
Hürrem Sultan,Durumu,Sona erdi
Kırık Ayna,Format,Televizyon dizisi
Kırık Ayna,Tür,Dram Aksiyon
Kırık Ayna,Senarist,Şerif Gören
Kırık Ayna,Yönetmen,Şerif Gören
Kırık Ayna,Başrol,Kadir İnanır Yeşim Büber Selma Güneri Burak Hakkı Mine Çayıroğlu Sinem Güven Bülent Kayabaş
Kırık Ayna,Ülke,Türkiye
Kırık Ayna,Dili,Türkçe
Kırık Ayna,Sezon sayısı,1
Kırık Ayna,Bölüm sayısı,22
Kırık Ayna,Yapımcı,Faruk Turgut
Kırık Ayna,Mekân,"Kapadokya ,  Nevşehir"
Kırık Ayna,Yapım  şirketi,Gold Film
Kırık Ayna,Kanal,Kanal D
Kırık Ayna,Yayın tarihi,2002 - 2003
Kırık Ayna,Durumu,Sona erdi
Koçum Benim,Format,Televizyon dizisi
Koçum Benim,Tür,Komedi Aile
Koçum Benim,Senarist,Yonca Akasya
Koçum Benim,Yönetmen,Vecihi Ener Serdar Akar
Koçum Benim,Başrol,Tarık Akan Ebru Cündübeyoğlu Engin Altan Sevil Üstekin Zihni Göktay Ozan Güven Yunus Günçe
Koçum Benim,Ülke,Türkiye
Koçum Benim,Dili,Türkçe
Koçum Benim,Sezon sayısı,2
Koçum Benim,Bölüm sayısı,47
Koçum Benim,Yapımcı,Hüseyin Apaydın
Koçum Benim,Yapım  şirketi,Replik Ajans
Koçum Benim,Kanal,TRT 1  (2002-2003)
Koçum Benim,Resim formatı,4:3
Koçum Benim,Ses formatı,Stereo
Koçum Benim,Yayın tarihi,7 Mart 2002 - 4 Nisan 2003
Koçum Benim,Durumu,Sona erdi
Mihriban,Format,Televizyon dizisi
Mihriban,Tür,Dram
Mihriban,Senarist,İlker Arslan Berrin Tekdemir
Mihriban,Yönetmen,Yalçın Yelence
Mihriban,Başrol,Hülya Koçyiğit Sevinç Gürşen Akyıldız Lemi Filozof Erdal Özyağcılar Oktay Korunan Ebru Gediz Cevdet Arıcılar
Mihriban,Ülke,Türkiye
Mihriban,Dili,Türkçe
Mihriban,Sezon sayısı,1
Mihriban,Bölüm sayısı,12
Mihriban,Yapımcı,Faruk Turgut
Mihriban,Yapım  şirketi,TRT Gold Film
Mihriban,Kanal,TRT 1
Mihriban,Yayın tarihi,2002 - 2003
Mihriban,Durumu,Sona erdi
Sıdıka,Format,Televizyon dizisi
Sıdıka,Tür,Komedi
Sıdıka,Senarist,Atilla Atalay
Sıdıka,Yönetmen,Mahinur Ergun Fatmanur Sevinç
Sıdıka,Başrol,Hasibe Eren Füsun Demirel Ali Erkazan Hakan Tanfer
Sıdıka,Tema müziği bestecisi,Atilla Atalay
Sıdıka,Ülke,Türkiye
Sıdıka,Dili,Türkçe
Sıdıka,Sezon sayısı,3
Sıdıka,Bölüm sayısı,98
Sıdıka,Yapımcı,Atıf Yılmaz Sadık Deveci Metin Erarabacı Hayri Aslan
Sıdıka,Kurgucu,Cem Hamamcı
Sıdıka,Görüntü yönetmeni,Erdal Kahraman
Sıdıka,Yapım  şirketi,Delta Film Limon Yapım
Sıdıka,Kanal,Show TV  (1997-2003)
Sıdıka,Resim formatı,4:3
Sıdıka,Ses formatı,Stereo
Sıdıka,Yayın tarihi,24 Şubat 1997 - 18 Kasım 2003
Sıdıka,Durumu,Sona erdi
Yarım Elma,Format,Televizyon dizisi
Yarım Elma,Tür,Komedi Dram
Yarım Elma,Yönetmen,Deniz Akçay Katıksız Ömer Uğur
Yarım Elma,Başrol,Janset Paçal Günay Karacaoğlu
Yarım Elma,Ülke,Türkiye
Yarım Elma,Dili,Türkçe
Yarım Elma,Sezon sayısı,2
Yarım Elma,Bölüm sayısı,55
Yarım Elma,Mekân,İstanbul
Yarım Elma,Gösterim süresi,45 dakika
Yarım Elma,Yapım  şirketi,Sis Yapım
Yarım Elma,Kanal,Kanal D  (2002-2003)  Show TV  (2003)
Yarım Elma,Resim formatı,4:3
Yarım Elma,Ses formatı,Stereo
Yarım Elma,Yayın tarihi,25 Haziran 2002  ( 2002-06-25 ) [1]  - 2003
Yarım Elma,Durumu,Sona erdi
Yedi Numara,Format,Televizyon dizisi
Yedi Numara,Tür,Gençlik Komedi
Yedi Numara,Senarist,Ayça Mutlugil Nuray Uslu Oya Yüce Volkan Girgin
Yedi Numara,Yönetmen,Haluk Bener Sadullah Celen
Yedi Numara,Başrol,Şebnem Sönmez Engin Alkan Tuba Erdem Okan Selvi Ayça Mutlugil Nuray Uslu Gülden Güney Volkan Girgin
Yedi Numara,Açılış müziği,Yedi Numara Jenerik
Yedi Numara,Besteci,Serdar Kalafatoğlu
Yedi Numara,Ülke,Türkiye
Yedi Numara,Dili,Türkçe
Yedi Numara,Sezon sayısı,3
Yedi Numara,Bölüm sayısı,92
Yedi Numara,Yapımcı,Oya Yüce
Yedi Numara,Mekân,"Üsküdar ,  Kandilli (1-13) Arnavutköy ,  Beşiktaş  (14-92)"
Yedi Numara,Görüntü yönetmeni,Nilgün Naşçacı
Yedi Numara,Gösterim süresi,40-45 dakika
Yedi Numara,Kanal,TRT 1
Yedi Numara,Resim formatı,4:3
Yedi Numara,Ses formatı,Stereo
Yedi Numara,Yayın tarihi,23 Ekim 2000  ( 2000-10-23 ) [1]  -  23 Haziran 2003  ( 2003-06-23 ) [2]
Yedi Numara,Durumu,Sona erdi
Yedi Numara,İlişkili programlar,Ters Köşe (dizi)
Zalim,Format,Televizyon dizisi
Zalim,Tür,Macera
Zalim,Senarist,Tayfun Güneyer
Zalim,Yönetmen,Faruk Teber Jale İncekol
Zalim,Başrol,Mahsun Kırmızıgül Ceyda Düvenci Zafer Ergin Nebahat Çehre Ümit Okur Şafak Sezer Taner Ertürkler Ali Emre Ateş Levent Yılmaz Cezmi Baskın Damla Özen Güner Özkul Aliye Uzunatağan Evren Alganatay
Zalim,Ülke,Türkiye
Zalim,Dili,Türkçe
Zalim,Sezon sayısı,1
Zalim,Bölüm sayısı,13
Zalim,Yapımcı,Hakan Uzan Erol Köse
Zalim,Görüntü yönetmeni,Refik Çakar
Zalim,Kanal,Star TV
Zalim,Ses formatı,Stereo
Zalim,Yayın tarihi,14 Mart 2003 - 25 Haziran 2003
Zalim,Durumu,Sona erdi
Ayrılsak da Beraberiz,Format,Televizyon dizisi
Ayrılsak da Beraberiz,Tür,Sitkom Aile
Ayrılsak da Beraberiz,Senarist,Murat Aras Nilüfer Yenidoğan Caner Güler Mustafa Uğur Yağcıoğlu
Ayrılsak da Beraberiz,Yönetmen,Sibel Kocataş Raşit Çelikezer
Ayrılsak da Beraberiz,Başrol,Hakan Yılmaz Janset Necmi Yapıcı Belma Canciğer Simge Selçuk Tulu Çizgen Selahattin Taşdöğen
Ayrılsak da Beraberiz,Ülke,Türkiye
Ayrılsak da Beraberiz,Dili,Türkçe
Ayrılsak da Beraberiz,Sezon sayısı,5
Ayrılsak da Beraberiz,Bölüm sayısı,490
Ayrılsak da Beraberiz,Yapımcı,Birol Güven
Ayrılsak da Beraberiz,Mekân,İstanbul
Ayrılsak da Beraberiz,Yapım  şirketi,Mint Prodüksiyon
Ayrılsak da Beraberiz,Kanal,"TRT 1  (1999-2003, İlk 3 ve 4. sezon)  atv  (2003, 4. sezon)  Star TV  (2003-2004, 5. sezon)"
Ayrılsak da Beraberiz,Ses formatı,Stereo
Ayrılsak da Beraberiz,Yayın tarihi,22 Eylül 1999 - Haziran 2004
Ayrılsak da Beraberiz,Durumu,Sona erdi
Ayrılsak da Beraberiz,Sonra gelen,Ayrılsak da Beraberiz  (2015)
Hekimoğlu,Format,Televizyon dizisi
Hekimoğlu,Tür,Dram Aksiyon
Hekimoğlu,Senarist,Mahmut Bengi [1]
Hekimoğlu,Yönetmen,Hasan Karacadağ [1]  (1-11)  Murat Saraçoğlu [1]  (12-39)
Hekimoğlu,Başrol,Serdar Özer İsmet Gülsoy Cem Kurtoğlu Aslı Orcan İsmet Erten Barış Koçak
Hekimoğlu,Ülke,Türkiye
Hekimoğlu,Dili,Türkçe
Hekimoğlu,Sezon sayısı,1
Hekimoğlu,Bölüm sayısı,39
Hekimoğlu,Yapımcı,Ahmet Gül [1]
Hekimoğlu,Gösterim süresi,80 dakika
Hekimoğlu,Yapım  şirketi,Samanyolu TV
Hekimoğlu,Kanal,Samanyolu TV
Hekimoğlu,Ses formatı,Stereo
Hekimoğlu,Yayın tarihi,22 Eylül 2003  ( 2003-09-22 ) [2]  -  21 Haziran 2004  ( 2004-06-21 ) [3]
Hekimoğlu,Durumu,Sona erdi
Kampüsistan,Format,Televizyon dizisi
Kampüsistan,Tür,Dram Gençlik
Kampüsistan,Senarist,Deniz Ergun Mahinur Ergun Cenk Aksoyer
Kampüsistan,Yönetmen,Uluç Bayraktar
Kampüsistan,Başrol,Kaan Urgancıoğlu Göksun Çam Burak Altay Tuğçe Kazaz İpek Değer Engin Hepileri Irmak Ünal Ekim Mağden Aylin Kontente Elif Akşar İstemihan Tuna
Kampüsistan,Tema müziği bestecisi,Doğan Kospançalı
Kampüsistan,Ülke,Türkiye
Kampüsistan,Dili,Türkçe
Kampüsistan,Sezon sayısı,2
Kampüsistan,Bölüm sayısı,44
Kampüsistan,Yapımcı,Abdullah Oğuz
Kampüsistan,Mekân,İstanbul
Kampüsistan,Görüntü yönetmeni,Zekeriya Kurtuluş
Kampüsistan,Yapım  şirketi,D Productions
Kampüsistan,Kanal,Kanal D
Kampüsistan,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Kampüsistan,Ses formatı,Stereo
Kampüsistan,Yayın tarihi,6 Ekim 2003  ( 2003-10-06 ) [1]  -  11 Eylül 2004  ( 2004-09-11 )
Kampüsistan,Durumu,Sona erdi
Kınalı Kar,Format,Televizyon dizisi
Kınalı Kar,Tür,Dram
Kınalı Kar,Senarist,Gamze Özer Özgür Evren Heptürk
Kınalı Kar,Yönetmen,Taner Akvardar
Kınalı Kar,Başrol,Emrah Özlem Conker Engin Şenkan Mustafa Avkıran
Kınalı Kar,Tema müziği bestecisi,Emrah
Kınalı Kar,Besteci,Ali Otyam
Kınalı Kar,Ülke,Türkiye
Kınalı Kar,Dili,Türkçe
Kınalı Kar,Sezon sayısı,3
Kınalı Kar,Bölüm sayısı,90 ( bölümleri listesi )
Kınalı Kar,Yapımcı,Osman Yağmurdereli
Kınalı Kar,Mekân,Bursa
Kınalı Kar,Gösterim süresi,60 dakika
Kınalı Kar,Yapım  şirketi,Yağmur Ajans
Kınalı Kar,Kanal,Kanal D
Kınalı Kar,Ses formatı,Stereo
Kınalı Kar,Yayın tarihi,21 Eylül 2002  ( 2002-09-21 ) [1]  -  25 Aralık 2004  ( 2004-12-25 ) [2] [3] [4]
Kınalı Kar,Durumu,Sona erdi
Lise Defteri,Format,Televizyon dizisi
Lise Defteri,Tür,Gençlik Komedi Dram
Lise Defteri,Yönetmen,Mustafa Altıoklar
Lise Defteri,Başrol,Ece Erken Emre Altuğ Arda Kural Selin Demiratar
Lise Defteri,Ülke,Türkiye
Lise Defteri,Dili,Türkçe
Lise Defteri,Sezon sayısı,1
Lise Defteri,Bölüm sayısı,28
Lise Defteri,Yapımcı,Mustafa Altıoklar
Lise Defteri,Mekân,İstanbul
Lise Defteri,Gösterim süresi,60 dakika
Lise Defteri,Kanal,Kanal D
Lise Defteri,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Lise Defteri,Ses formatı,Stereo
Lise Defteri,Yayın tarihi,12 Eylül 2003  ( 2003-09-12 ) [1]  -  13 Mayıs 2004  ( 2004-05-13 ) [2] [3]
Lise Defteri,Durumu,Sona erdi
Serseri,Format,Televizyon dizisi
Serseri,Tür,Romantik Drama Komedi
Serseri,Yazar,Alican Yaraş
Serseri,Yönetmen,Cem Akyoldaş
Serseri,Başrol,Gamze Özçelik Okan Yalabık Erkan Petekkaya Cüneyt Arkın
Serseri,Besteci,Ali Otyam
Serseri,Ülke,Türkiye
Serseri,Dili,Türkçe
Serseri,Sezon sayısı,2
Serseri,Bölüm sayısı,63
Serseri,Yapımcı,Osman Yağmurdereli
Serseri,Yapım  şirketi,Yağmur Ajans
Serseri,Kanal,Kanal D
Serseri,Ses formatı,Stereo
Serseri,Yayın tarihi,14 Temmuz 2003  ( 2003-07-14 )  -  25 Ekim 2004  ( 2004-10-25 )
Serseri,Durumu,Sona erdi
Şeytan Ayrıntıda Gizlidir,Format,Televizyon dizisi
Şeytan Ayrıntıda Gizlidir,Tür,Polisiye
Şeytan Ayrıntıda Gizlidir,Yönetmen,Cevdet Mercan
Şeytan Ayrıntıda Gizlidir,Başrol,Çetin Tekindor Nejat İşler İrem Altuğ Meral Çetinkaya Fırat Tanış Ali Sürmeli Ümit Acar Engin Cezzar Erol Keskin Fatih Koyunoğlu Levend Yılmaz Gazanfer Ündüz Mete Horozoğlu Aytekin Özen Mert Turak Ayşen İnci Erkan Kolçak Köstendil Hasan Küçükçetin Fulya Ündüz İnan Ulaş Torun Umut Sinem Tuncer Ayhan Taş Halil İbrahim Aras İhsan Devrim Ayhan Eroğlu
Şeytan Ayrıntıda Gizlidir,Ülke,Türkiye
Şeytan Ayrıntıda Gizlidir,Dili,Türkçe
Şeytan Ayrıntıda Gizlidir,Sezon sayısı,1
Şeytan Ayrıntıda Gizlidir,Bölüm sayısı,13
Şeytan Ayrıntıda Gizlidir,Mekân,İstanbul
Şeytan Ayrıntıda Gizlidir,Yapım  şirketi,Renkli Türkçe Film Yapım
Şeytan Ayrıntıda Gizlidir,Kanal,TRT 1  (2004)
Şeytan Ayrıntıda Gizlidir,Ses formatı,Stereo
Şeytan Ayrıntıda Gizlidir,Yayın tarihi,13 Ocak 2004 - 6 Nisan 2004
Şeytan Ayrıntıda Gizlidir,Durumu,Sona erdi
Sultan Makamı,Format,Televizyon dizisi
Sultan Makamı,Tür,Dram
Sultan Makamı,Başrol,Şevket Çoruh Başak Köklükaya Uğur Polat Dolunay Soysert Kerem Atabeyoğlu Suzan Elif Kılınç
Sultan Makamı,Ülke,Türkiye
Sultan Makamı,Dili,Türkçe
Sultan Makamı,Sezon sayısı,1
Sultan Makamı,Bölüm sayısı,26 ( bölümleri listesi )
Sultan Makamı,Yapımcı,Bahadır Atay
Sultan Makamı,Mekân,İstanbul
Sultan Makamı,Gösterim süresi,70 dakika
Sultan Makamı,Yapım  şirketi,Avşar Film
Sultan Makamı,Kanal,Kanal D
Sultan Makamı,Ses formatı,Stereo
Sultan Makamı,Yayın tarihi,Eylül 2003 - Mart 2004
Sultan Makamı,Durumu,Sona erdi
Tatil Aşkları,Format,Televizyon dizisi
Tatil Aşkları,Tür,Komedi
Tatil Aşkları,Başrol,Seray Sever Nilgün Belgün Ercan Yazgan
Tatil Aşkları,Ülke,Türkiye
Tatil Aşkları,Dili,Türkçe
Tatil Aşkları,Sezon sayısı,1
Tatil Aşkları,Bölüm sayısı,13
Tatil Aşkları,Kanal,Star TV
Tatil Aşkları,Yayın tarihi,2004 - 2004
Tatil Aşkları,Durumu,Sona erdi
Tatlı Hayat,Format,Televizyon dizisi
Tatlı Hayat,Tür,Komedi Sit-com
Tatlı Hayat,Senarist,Haluk Özenç Bora Tekay
Tatlı Hayat,Yönetmen,Bora Tekay
Tatlı Hayat,Başrol,Türkan Şoray Haluk Bilginer Asuman Dabak Çolpan İlhan Neco Celal Kadri Kınoğlu Gamze Özçelik Emre Altuğ Veysel Diker Sevinç Aktansel Sedat Kalkavan Levent Sülün
Tatlı Hayat,Ülke,Türkiye
Tatlı Hayat,Dili,Türkçe
Tatlı Hayat,Sezon sayısı,3
Tatlı Hayat,Bölüm sayısı,106
Tatlı Hayat,Yapımcı,Sibel Tuna
Tatlı Hayat,Mekân,İstanbul
Tatlı Hayat,Yapım  şirketi,Medyapım
Tatlı Hayat,Kanal,Show TV  (2001-2004)
Tatlı Hayat,Resim formatı,4:3
Tatlı Hayat,Ses formatı,Stereo
Tatlı Hayat,Yayın tarihi,18 Ekim 2001  ( 2001-10-18 ) [1]  -  Haziran 2004  ( 2004-06 )
Tatlı Hayat,Durumu,Sona erdi
Uy Başuma Gelenler,Format,Televizyon dizisi
Uy Başuma Gelenler,Tür,Komedi
Uy Başuma Gelenler,Proje tasarımcısı,Ali Gündoğdu
Uy Başuma Gelenler,Yönetmen,Berrin Dağçınar
Uy Başuma Gelenler,Başrol,Hakan Yılmaz Başak Köklükaya Aykut Oray Nefise Karatay Mustafa Üstündağ
Uy Başuma Gelenler,Ülke,Türkiye
Uy Başuma Gelenler,Dili,Türkçe
Uy Başuma Gelenler,Sezon sayısı,1
Uy Başuma Gelenler,Bölüm sayısı,13
Uy Başuma Gelenler,Yapımcı,Ali Gündoğdu
Uy Başuma Gelenler,Mekân,Giresun
Uy Başuma Gelenler,Gösterim süresi,75 dakika
Uy Başuma Gelenler,Yapım  şirketi,Süreç Film
Uy Başuma Gelenler,Kanal,Show TV
Uy Başuma Gelenler,Ses formatı,Stereo
Uy Başuma Gelenler,Yayın tarihi,5 Temmuz 2004  ( 2004-07-05 ) [1]  -  30 Ağustos 2004  ( 2004-08-30 ) [2] [3]
Uy Başuma Gelenler,Durumu,Sona erdi
Üvey Baba,Format,Televizyon dizisi
Üvey Baba,Tür,Dram
Üvey Baba,Senarist,Samim Utku
Üvey Baba,Yönetmen,Tunca Yönder
Üvey Baba,Başrol,Şemsi İnkaya Betül Aşçıoğlu Burçin Abdullah Seda Çetin Tunca Yönder
Üvey Baba,Ülke,Türkiye
Üvey Baba,Dili,Türkçe
Üvey Baba,Sezon sayısı,6
Üvey Baba,Bölüm sayısı,204
Üvey Baba,Yapımcı,Tunca Yönder
Üvey Baba,Mekân,"İstanbul Balat, Fatih"
Üvey Baba,Yapım  şirketi,Yeni Yapımlar Yönder TV & Film Ltd.
Üvey Baba,Kanal,"Star TV  (1998-2001), (2002-2003)  Teleon  (2002) Flash TV  (2003-2004)"
Üvey Baba,Ses formatı,Stereo
Üvey Baba,Yayın tarihi,26 Kasım 1998 - 26 Ocak 2004
Üvey Baba,Durumu,Sona erdi
Zerda,Format,Televizyon dizisi
Zerda,Tür,Drama
Zerda,Senarist,Gaye Boralıoğlu Neşe Cehiz Neşe Şen Sertaç Ergin
Zerda,Yönetmen,Kudret Sabancı
Zerda,Başrol,Yavuz Bingöl  (1-41) Ece Uslu Burak Sergen Güven Hokna Halit Ergenç Hülya Şen
Zerda,Tema müziği bestecisi,Kıraç
Zerda,Açılış müziği,Zerda -  Kıraç
Zerda,Besteci,Kıraç
Zerda,Ülke,Türkiye
Zerda,Dili,Türkçe
Zerda,Sezon sayısı,2
Zerda,Bölüm sayısı,68 ( bölümleri listesi )
Zerda,Yapımcı,Erol Avcı
Zerda,Mekân,İstanbul
Zerda,Gösterim süresi,90 dakika
Zerda,Yapım  şirketi,TMC
Zerda,Kanal,atv
Zerda,Resim formatı,4:3
Zerda,Ses formatı,Stereo
Zerda,Yayın tarihi,26 Eylül 2002 - 3 Haziran 2004
Zerda,Durumu,Sona erdi
Alacakaranlık,Format,Televizyon dizisi
Alacakaranlık,Tür,Polisiye Macera Gerilim Aksiyon
Alacakaranlık,Senarist,Sulhi Dölek Defne Kayalar Güliz Kucur Alican Yücel
Alacakaranlık,Yönetmen,Yağmur Taylan Paxton Winters Durul Taylan Alican Yücel
Alacakaranlık,Başrol,Uğur Yücel Kenan İmirzalıoğlu
Alacakaranlık,Ülke,Türkiye
